particle_id,vx,vy,vz,px,py,pz,q,nhits
238691467445403648,-0.00395601,-0.000203533,-4.53941,-0.665189,-0.199555,-10.5804,1,12
238691536164880384,-0.00395601,-0.000203533,-4.53941,0.570901,0.128054,-15.617,-1,14
238691604884357120,-0.00395601,-0.000203533,-4.53941,-0.547411,0.186657,-1.54909,-1,16
238691673603833856,-0.00395601,-0.000203533,-4.53941,-0.391656,-0.809525,12.4675,1,13
238692017201217536,-0.00395601,-0.000203533,-4.53941,0.244211,-0.0726131,-0.0111188,1,10
238692085920694272,-0.00395601,-0.000203533,-4.53941,-0.196566,-0.662007,-4.3067,-1,11
238692154640171008,-0.00395601,-0.000203533,-4.53941,0.184797,-0.136837,-3.34132,1,11
238692429518077952,-0.00395601,-0.000203533,-4.53941,-0.197442,-0.0287495,-1.30132,1,13
238691055145324545,203.258,-788.819,109.286,0.106032,-0.0281953,0.294006,-1,0
238691055145328642,203.258,-788.819,109.286,0.00226934,-0.237737,-0.273059,1,2
238691055145332738,203.258,-788.819,109.286,-0.0215234,0.204089,-0.0267437,1,2
238692017217998849,-110.441,-810.457,-64.4709,0.0682433,-0.167527,0.223377,1,1
238692017218002946,-110.441,-810.457,-64.4709,0.152062,0.17033,-0.271535,-1,7
238692704395984896,-0.00395601,-0.000203533,-4.53941,-0.481318,0.253349,-5.73054,1,12
238692773115461632,-0.00395601,-0.000203533,-4.53941,0.106049,0.0525179,-1.48281,-1,0
238693185432322048,-0.00395601,-0.000203533,-4.53941,-0.208592,-0.131886,-0.769028,1,9
238693254151798784,-0.00395601,-0.000203533,-4.53941,-0.154007,0.246127,-1.18222,-1,12
238693322871275520,-0.00395601,-0.000203533,-4.53941,0.129211,0.135129,-1.12007,1,9
238693391590752256,-0.00395601,-0.000203533,-4.53941,-0.284151,0.350037,-1.58467,-1,11
238693322888056833,217.294,96.6442,-1500,-0.0132859,-0.13482,0.0551224,1,0
238693872627089408,-0.00395601,-0.000203533,-4.53941,0.207803,-0.538568,2.85592,1,13
238694010066042880,-0.00395601,-0.000203533,-4.53941,0.114532,0.173057,0.667871,1,9
238694078785519616,-0.00395601,-0.000203533,-4.53941,0.157437,0.0316119,2.55165,-1,13
247698048224854016,0.019679,0.0132881,1.0822,0.497429,0.168632,9.40515,1,14
247698323102760960,0.019679,0.0132881,1.0822,-1.53859,-0.906455,34.3684,1,14
247698391822237696,0.019679,0.0132881,1.0822,-0.501942,0.0780039,-10.6065,-1,13
247698460541714432,0.019679,0.0132881,1.0822,-0.199574,-0.108307,-4.24786,-1,15
247698529261191168,0.019679,0.0132881,1.0822,0.103261,-0.092713,-1.78417,1,0
247698597980667904,0.019679,0.0132881,1.0822,-0.13208,0.659799,-0.615105,-1,12
247698666700144640,0.019679,0.0132881,1.0822,0.2819,-0.335709,-0.147747,1,4
247698735419621376,0.019679,0.0132881,1.0822,-0.311194,-0.00833939,0.107197,1,13
247698804139098112,0.019679,0.0132881,1.0822,-0.276266,-0.251705,1.89442,-1,14
247698872858574848,0.019679,0.0132881,1.0822,-0.481189,-0.048515,0.632383,1,11
247698941578051584,0.019679,0.0132881,1.0822,-0.124702,0.398995,0.0742446,-1,11
247699147736481792,0.019679,0.0132881,1.0822,-0.232261,-0.738319,-5.28189,1,13
247699216455958528,0.019679,0.0132881,1.0822,-0.588939,-1.18817,-14.5302,-1,0
247699285175435264,0.019679,0.0132881,1.0822,-0.434953,-0.187402,-1.89593,1,12
247699697492295680,0.019679,0.0132881,1.0822,-0.57671,-0.731246,-3.21683,1,11
247699766211772416,0.019679,0.0132881,1.0822,0.58199,0.59894,-3.1099,-1,6
247699972370202624,0.019679,0.0132881,1.0822,0.458073,0.0349257,-4.13426,1,16
247700041089679360,0.019679,0.0132881,1.0822,0.662121,0.72551,-0.318207,-1,12
247700109809156096,0.019679,0.0132881,1.0822,1.97563,0.629527,-1.79033,1,13
247700178528632832,0.019679,0.0132881,1.0822,1.32347,1.04521,-1.0271,-1,11
247700247248109568,0.019679,0.0132881,1.0822,1.20678,0.884422,-1.27643,1,13
247700590845493248,0.019679,0.0132881,1.0822,0.213423,-0.125081,4.65389,-1,16
247700934442876928,0.019679,0.0132881,1.0822,0.280345,-0.0681825,-5.92627,1,13
247701003162353664,0.019679,0.0132881,1.0822,-0.168301,-0.113188,-0.223193,-1,8
247701071881830400,0.019679,0.0132881,1.0822,0.101369,0.415034,10.0693,-1,13
247701140601307136,0.019679,0.0132881,1.0822,-0.406903,0.296763,0.271236,1,5
247701209320783872,0.019679,0.0132881,1.0822,-0.00252301,-0.128496,0.388829,-1,0
247701346759737344,0.019679,0.0132881,1.0822,-0.0512993,-0.325983,-0.446029,-1,12
247701415479214080,0.019679,0.0132881,1.0822,0.135154,0.270206,-0.788001,1,11
247701484198690816,0.019679,0.0132881,1.0822,-0.317191,-0.0670809,-3.33948,-1,9
247701552918167552,0.019679,0.0132881,1.0822,0.0314926,-0.434692,-7.40106,1,16
247701621637644288,0.019679,0.0132881,1.0822,-1.37098,-0.212609,-12.6425,-1,15
247701690357121024,0.019679,0.0132881,1.0822,0.0188975,0.106142,-1.87232,1,0
247701759076597760,0.019679,0.0132881,1.0822,-1.0669,-0.59698,-12.7763,-1,14
247702377551888384,0.019679,0.0132881,1.0822,-0.0534866,0.238506,0.453836,1,3
247702514990841856,0.019679,0.0132881,1.0822,0.098141,0.399529,-0.510045,-1,11
247702652429795328,0.019679,0.0132881,1.0822,-0.107309,-0.181311,-0.613467,-1,11
247702721149272064,0.019679,0.0132881,1.0822,-0.130592,0.173166,-3.34743,1,10
247702789868748800,0.019679,0.0132881,1.0822,-0.0913211,0.169089,-1.80199,-1,1
247702858588225536,0.019679,0.0132881,1.0822,-0.269534,0.0548914,-1.79477,-1,10
247702927307702272,0.019679,0.0132881,1.0822,-0.392576,-0.241905,-0.379389,-1,14
247698666716925953,127.348,-221.375,-87.3272,-0.0439327,0.0927911,0.031595,1,0
247698666716930050,127.348,-221.375,-87.3272,-0.0663282,-0.226775,0.156798,1,7
247698666716934146,127.348,-221.375,-87.3272,0.194297,0.0934437,-0.0364643,1,4
247699216472739841,-8.35451,-17.0646,-207.334,-0.314064,-0.0285509,-0.271957,1,11
247699216472743938,-8.35451,-17.0646,-207.334,0.0757244,-0.0655633,0.234484,1,1
247699766228553729,105.454,121.4,-598,0.0223457,-0.159126,0.240412,1,6
247701140618088449,-180.804,181.537,141.387,-0.171872,0.176438,-0.0482794,-1,5
247701140618092546,-180.804,181.537,141.387,0.00973013,-0.384508,-0.00237507,-1,6
247701140618096642,-180.804,181.537,141.387,0.141082,0.0328421,0.0257554,1,0
247701484215472129,-185.949,-73.6418,-2075.17,-0.00636666,0.202675,0.0449975,1,0
247702377568669697,8.26568,199.829,377.848,0.220262,0.100892,0.0732806,1,7
247703889380376576,0.019679,0.0132881,1.0822,-0.0193892,-0.149639,-0.698023,1,2
247703958099853312,0.019679,0.0132881,1.0822,-0.0734604,0.140934,-0.833704,-1,7
247704988892004352,0.019679,0.0132881,1.0822,0.143578,0.0432519,-0.594697,-1,0
247705401208864768,12.2552,16.4986,-53.703,-0.102782,0.131621,-0.402501,1,11
247708356146364416,8.68342,12.5264,-83.4395,0.454739,0.486763,-3.59356,1,13
247708424865841152,8.68342,12.5264,-83.4395,-0.00689351,0.160064,-0.775532,-1,3
247708424882622465,-15.0066,110.645,-570.569,0.0283226,-0.209412,-0.217024,1,6
247708424882626562,-15.0066,110.645,-570.569,0.118552,0.0830939,0.13608,1,1
247708837182701568,1.15585,-0.667103,-4.9713,0.127014,-0.0203244,0.0178527,-1,0
247709112060608512,0.019679,0.0132881,1.0822,-0.156953,0.0782619,2.60629,-1,14
256705247479595008,0.00691312,-0.000836718,-4.83672,0.235257,-0.333152,0.110569,-1,10
256705316199071744,0.00691312,-0.000836718,-4.83672,-0.136293,0.00839864,-1.83632,-1,0
256705522357501952,0.00691312,-0.000836718,-4.83672,-0.164244,-0.0385261,0.326228,1,5
256705591076978688,0.00691312,-0.000836718,-4.83672,-0.0634735,0.693293,0.427942,-1,11
256705659796455424,0.00691312,-0.000836718,-4.83672,0.406901,0.251225,0.798081,-1,10
256705728515932160,0.00691312,-0.000836718,-4.83672,0.924223,0.460725,3.94558,-1,15
256705797235408896,0.00691312,-0.000836718,-4.83672,-0.255119,0.45908,3.61531,1,12
256705865954885632,0.00691312,-0.000836718,-4.83672,0.177678,-0.392862,10.523,-1,11
256706621869129728,0.00691312,-0.000836718,-4.83672,-0.219472,0.721947,-1.752,1,14
256706690588606464,0.00691312,-0.000836718,-4.83672,-0.0585031,0.503488,-0.250688,-1,11
256707102905466880,0.00691312,-0.000836718,-4.83672,0.862836,0.501753,0.67919,1,7
256707171624943616,0.00691312,-0.000836718,-4.83672,0.466331,0.0821584,0.844891,1,11
256707240344420352,0.00691312,-0.000836718,-4.83672,-0.0485657,-0.12275,0.831141,-1,0
256707377783373824,0.00691312,-0.000836718,-4.83672,0.249738,0.201035,1.89234,1,14
256705522374283265,-248.227,60.0637,501.421,0.104598,0.14391,-0.0766537,-1,1
256705522374287362,-248.227,60.0637,501.421,-0.227666,-0.158195,0.271457,-1,4
256705659813236737,386.414,755.56,1497.5,0.0313726,0.196473,-0.150008,1,0
256705659813240834,386.414,755.56,1497.5,-0.116782,-0.0741515,0.109819,1,0
256705659813244930,386.414,755.56,1497.5,-0.125336,-0.0796097,-0.0214701,1,0
256707102922248193,460.065,182.274,332.888,0.112514,-0.00510839,0.0557952,-1,0
256707102922252290,460.065,182.274,332.888,-0.073551,0.0875656,-0.377893,1,0
256707102922256386,460.065,182.274,332.888,-0.0440587,-0.105885,0.355354,1,0
256708614733955072,0.00691312,-0.000836718,-4.83672,-0.085673,-0.0581479,0.280597,1,0
256708683453431808,0.00691312,-0.000836718,-4.83672,-0.300889,0.0618196,0.198545,-1,12
256711432232501248,-0.129144,-0.365761,-4.6633,-0.436389,-1.0396,1.19743,1,14
256711500951977984,-0.130012,-0.353896,-4.68433,-0.063362,-1.57038,-0.302529,1,11
256711707110408192,-0.241938,0.0502761,-7.38583,-0.584252,0.00977171,-2.77056,1,14
256711775829884928,-0.152712,0.0400373,-6.66899,-0.185799,-0.273493,-0.866092,1,13
256711844549361664,-0.152712,0.0400373,-6.66899,0.0842192,0.122148,-0.895185,-1,0
256712050707791872,-0.241938,0.0502761,-7.38583,-0.422361,-0.0367433,-0.718804,1,13
256712394305175552,1.60669,-1.55633,-103.864,0.0838272,-0.0876248,-2.62068,1,0
256712531744129024,-0.129144,-0.365761,-4.6633,-0.248549,-0.858154,0.626532,-1,12
256713150219419648,-0.241938,0.0502761,-7.38583,0.0133003,0.179624,-3.18405,-1,13
261208984545918976,0.004256,-0.0180241,0.19207,0.10831,-0.424429,0.632173,-1,14
261209534301732864,0.004256,-0.0180241,0.19207,0.560377,0.938183,2.5462,1,9
261209603021209600,0.004256,-0.0180241,0.19207,-0.363619,-0.238121,0.656203,-1,15
261209809179639808,0.004256,-0.0180241,0.19207,0.0961077,0.337776,1.04923,1,12
261209877899116544,0.004256,-0.0180241,0.19207,0.117629,-0.0740733,2.22603,1,0
261209946618593280,0.004256,-0.0180241,0.19207,-0.262655,0.813416,16.9347,-1,13
261210290215976960,0.004256,-0.0180241,0.19207,-0.0543718,0.371234,4.60892,-1,10
261210427654930432,0.004256,-0.0180241,0.19207,0.247801,0.165321,1.18194,-1,12
265712446734336000,-0.0027975,-0.0236023,-8.22356,1.13949,0.666963,-13.235,1,11
265712721612242944,-0.0027975,-0.0236023,-8.22356,0.0508761,-0.153385,-3.95496,1,13
265712790331719680,-0.0027975,-0.0236023,-8.22356,-0.534501,-0.407224,0.351791,-1,12
265712859051196416,-0.0027975,-0.0236023,-8.22356,-2.871,1.58438,14.4834,-1,9
265713271368056832,-0.0027975,-0.0236023,-8.22356,0.768746,0.0223,-3.99954,1,14
265713340087533568,-0.0027975,-0.0236023,-8.22356,0.0961303,0.437211,-0.684608,1,12
265713752404393984,-0.0027975,-0.0236023,-8.22356,0.518614,0.0852435,-3.38114,1,15
265713821123870720,-0.0027975,-0.0236023,-8.22356,0.565222,1.45047,-19.0119,1,13
265713958562824192,-0.0027975,-0.0236023,-8.22356,-0.0485513,0.577687,-14.7242,-1,13
265714027282300928,-0.0027975,-0.0236023,-8.22356,0.275691,0.0767154,-3.05773,1,9
265714577038114816,-0.0027975,-0.0236023,-8.22356,-0.133592,-0.283844,-1.10708,-1,15
265714645757591552,-0.0027975,-0.0236023,-8.22356,-0.718239,-0.652951,-3.38412,1,10
265714714477068288,-0.0027975,-0.0236023,-8.22356,0.247174,0.168703,0.0690073,-1,9
265714989354975232,-0.0027975,-0.0236023,-8.22356,0.075572,0.138399,1.09825,-1,2
265715058074451968,-0.0027975,-0.0236023,-8.22356,0.204787,0.158332,0.0222314,1,12
265715126793928704,-0.0027975,-0.0236023,-8.22356,0.182397,0.224401,0.031787,1,13
265715195513405440,-0.0027975,-0.0236023,-8.22356,1.2918,-0.198414,-6.86076,-1,9
265715264232882176,-0.0027975,-0.0236023,-8.22356,0.19042,-0.0485489,-4.83691,1,11
265715676549742592,-0.0027975,-0.0236023,-8.22356,0.0249929,0.111128,-0.525066,-1,0
265716088866603008,-0.0027975,-0.0236023,-8.22356,-0.0272855,-0.591104,-14.2654,-1,11
265716226305556480,-0.0027975,-0.0236023,-8.22356,-0.0103624,0.257915,-1.63212,-1,13
265716295025033216,-0.0027975,-0.0236023,-8.22356,0.441973,-0.180464,-1.08919,1,11
265716363744509952,-0.0027975,-0.0236023,-8.22356,-0.163453,0.259282,-1.65596,1,12
265716501183463424,-0.0027975,-0.0236023,-8.22356,-0.263324,0.316687,0.857188,1,12
265716913500323840,-0.0027975,-0.0236023,-8.22356,0.260524,-0.104319,-2.6521,-1,2
265716982219800576,-0.0027975,-0.0236023,-8.22356,-0.365185,-0.0848251,-1.10279,-1,11
265717050939277312,-0.0027975,-0.0236023,-8.22356,-0.487892,0.288679,-0.459474,-1,12
265717119658754048,-0.0027975,-0.0236023,-8.22356,-0.377747,0.216497,0.217443,1,13
265717188378230784,-0.0027975,-0.0236023,-8.22356,-0.358094,0.139617,1.1719,1,14
265717257097707520,-0.0027975,-0.0236023,-8.22356,0.0693101,-0.388936,1.23592,-1,10
265717325817184256,-0.0027975,-0.0236023,-8.22356,0.817978,-0.498785,7.97977,-1,12
265717394536660992,-0.0027975,-0.0236023,-8.22356,0.00424572,-0.297458,1.40524,1,14
265717463256137728,-0.0027975,-0.0236023,-8.22356,-0.0423926,-0.700388,3.98514,1,13
265717600695091200,-0.0027975,-0.0236023,-8.22356,0.342245,-0.128384,2.9435,-1,12
265717669414567936,-0.0027975,-0.0236023,-8.22356,0.309445,-0.468496,1.33416,1,11
265717738134044672,-0.0027975,-0.0236023,-8.22356,0.27782,-0.115232,0.940403,-1,13
265717806853521408,-0.0027975,-0.0236023,-8.22356,-0.657507,-0.413362,3.26179,1,11
265717944292474880,-0.0027975,-0.0236023,-8.22356,-0.0909202,-0.0475411,-0.24079,1,0
265718081731428352,-0.0027975,-0.0236023,-8.22356,-0.770611,-0.088757,-1.18593,-1,10
265718219170381824,-0.0027975,-0.0236023,-8.22356,0.0192416,0.192269,-1.73696,-1,16
265718287889858560,-0.0027975,-0.0236023,-8.22356,-0.0353353,0.244846,-4.22915,-1,14
265718425328812032,-0.0027975,-0.0236023,-8.22356,0.123492,0.181254,-2.94983,-1,15
265719043804102656,-0.0027975,-0.0236023,-8.22356,-0.0597198,0.112489,-1.61357,1,0
265719181243056128,-0.0027975,-0.0236023,-8.22356,0.378655,-0.310514,0.525027,-1,9
265719249962532864,-0.0027975,-0.0236023,-8.22356,0.152646,-0.245933,0.179975,1,13
265719456120963072,-0.0027975,-0.0236023,-8.22356,0.326923,0.0818171,1.3807,-1,12
265719593559916544,-0.0027975,-0.0236023,-8.22356,-0.261856,0.0247595,3.80495,1,0
265719662279393280,-0.0027975,-0.0236023,-8.22356,-1.28926,-0.059818,26.1089,1,14
265719730998870016,-0.0027975,-0.0236023,-8.22356,-1.98832,0.235467,33.4944,-1,7
265719799718346752,-0.0027975,-0.0236023,-8.22356,0.583823,-0.0898396,-1.46894,1,14
265719868437823488,-0.0027975,-0.0236023,-8.22356,0.0193006,-0.234976,-0.664897,-1,7
265719937157300224,-0.0027975,-0.0236023,-8.22356,0.0827096,0.379083,-5.56941,-1,13
265714989371756545,28.5229,77.6163,570.569,-0.0928437,0.0788057,0.210498,1,0
265714989371760642,28.5229,77.6163,570.569,-0.0890927,-0.124838,-0.112441,1,3
265716913517105153,33.4422,-11.9442,-344.017,0.0120833,-0.400073,0.0203832,1,11
265719181276614657,823.705,409.691,1181.87,-0.132675,0.263236,-0.0492603,1,0
265719181259837441,804.845,-129.893,896.723,-0.147154,0.257274,0.157586,1,0
265719181259841538,804.845,-129.893,896.723,0.151526,-0.174118,0.340915,-1,1
265719181259845634,804.845,-129.893,896.723,0.137174,0.0566602,0.153632,1,0
265719593576697857,-31.2594,4.0755,447.115,0.0644926,0.101842,0.00541266,1,0
265719731015651329,-49.1795,5.39027,820,-0.0949286,0.433844,-0.205252,1,8
265719731015655426,-49.1795,5.39027,820,0.00203928,-0.189201,0.0665822,1,4
265719868454604801,237.443,-332.417,-1182.66,-0.303268,-0.127505,0.262137,-1,2
265720967949451264,-0.0027975,-0.0236023,-8.22356,-0.654393,0.268628,-4.02005,1,15
265721380266311680,-5.29795,103.556,-88.7981,-0.117085,0.82763,-0.582131,-1,8
265721448985788416,-5.29795,103.556,-88.7981,0.0655346,0.180758,-0.202297,1,8
265722479777939456,-0.0027975,-0.0236023,-8.22356,0.0503236,-0.363947,-1.4651,1,11
265722548497416192,-0.0027975,-0.0236023,-8.22356,0.253868,-0.018836,-0.926902,-1,6
265722548514197505,248.982,56.8535,-941.977,-0.254962,-0.0214998,-0.29412,1,6
265722548514201602,248.982,56.8535,-941.977,0.0189595,0.165474,0.057871,-1,2
265722754655846400,-264.57,-12.2804,-5.09939,-1.10579,-0.0294448,0.0278014,-1,4
265723304411660288,-0.0027975,-0.0236023,-8.22356,0.0345191,-0.212877,0.250938,1,13
265723373131137024,-0.0027975,-0.0236023,-8.22356,0.301425,0.0903057,0.655067,-1,15
265723441850613760,5.07941,1.16927,23.8281,0.360547,0.162137,1.3357,1,11
265723510570090496,0.0133685,0.186271,-7.01845,-0.174399,0.160923,0.938887,-1,12
265723716728520704,1.62238,-0.130844,-9.18854,0.208175,-0.113607,0.0212901,-1,11
265724060325904384,-0.0027975,-0.0236023,-8.22356,-0.21043,-0.0211502,-2.67402,1,6
265724129045381120,-0.0027975,-0.0236023,-8.22356,0.207444,-0.292372,-7.21338,-1,11
270216046361706496,-0.0178648,0.00157199,-3.43225,0.0379444,-0.267645,1.79514,-1,17
270216115081183232,-0.0178648,0.00157199,-3.43225,0.0394834,0.614279,-1.01519,-1,12
270216389959090176,-0.0178648,0.00157199,-3.43225,0.29117,-0.321418,-0.237115,-1,12
270216458678566912,-0.0178648,0.00157199,-3.43225,-0.274666,0.670606,2.27617,1,11
270216527398043648,-0.0178648,0.00157199,-3.43225,-0.198452,-0.0715484,1.01028,-1,3
270216596117520384,-0.0178648,0.00157199,-3.43225,0.521069,0.152642,8.6095,-1,9
270217145873334272,-0.0178648,0.00157199,-3.43225,0.243565,0.215645,0.744608,1,13
270217214592811008,-0.0178648,0.00157199,-3.43225,0.0509931,-0.490718,2.94868,1,12
270217283312287744,-0.0178648,0.00157199,-3.43225,-0.498217,-1.19726,8.99939,-1,14
270217352031764480,-0.0178648,0.00157199,-3.43225,-0.196291,-0.147582,5.3577,1,12
270217489470717952,-0.0178648,0.00157199,-3.43225,-0.0930143,0.0374585,0.216976,-1,0
270217558190194688,-0.0178648,0.00157199,-3.43225,-0.179537,-0.184458,-0.000751503,1,11
270217626909671424,-0.0178648,0.00157199,-3.43225,-0.66953,-0.388596,-5.95802,1,15
270217695629148160,-0.0178648,0.00157199,-3.43225,0.344796,0.56283,-11.2804,1,13
270217764348624896,-0.0178648,0.00157199,-3.43225,-0.03801,-0.412918,-10.2869,-1,13
270218245384962048,-0.0178648,0.00157199,-3.43225,-0.145093,0.141181,-1.66296,-1,14
270218382823915520,-0.0178648,0.00157199,-3.43225,0.00509372,-0.103959,-0.0662892,1,0
270218451543392256,-0.0178648,0.00157199,-3.43225,-0.325084,-0.136513,0.21239,1,13
270218520262868992,-0.0178648,0.00157199,-3.43225,0.0659278,0.379767,0.403787,-1,12
270218588982345728,-0.0178648,0.00157199,-3.43225,0.133092,0.568427,0.707098,1,10
270218657701822464,-0.0178648,0.00157199,-3.43225,-0.0246227,-0.298628,0.224906,-1,11
270218726421299200,-0.0178648,0.00157199,-3.43225,0.242252,0.277109,3.0753,1,15
270218795140775936,-0.0178648,0.00157199,-3.43225,-0.650382,-0.0827881,7.03778,1,10
270219138738159616,-0.0178648,0.00157199,-3.43225,0.377378,-0.166382,9.62338,-1,0
270216527414824961,-104.165,-58.1117,570.569,0.340653,-0.293037,0.224591,-1,5
270216527414829058,-104.165,-58.1117,570.569,-0.329828,0.172179,0.117506,1,8
270217695645929473,48.4405,72.7674,-1500,0.00262019,0.135712,0.0776305,1,0
270218657718603777,995.104,-32.8161,1181.87,-0.0858203,-0.206359,0.264018,1,6
270219138754940929,17.4832,-7.43886,440.048,-0.224095,0.0332428,0.163326,1,7
270219619774496768,-0.0178648,0.00157199,-3.43225,-0.209493,-0.17205,-6.81005,1,10
270219688493973504,-0.0178648,0.00157199,-3.43225,-0.299213,0.202979,-5.73201,-1,13
270219825932926976,-0.0178648,0.00157199,-3.43225,0.0564984,0.145449,-0.276588,-1,6
270220719286124544,2.98399,0.157664,53.8308,0.217488,-0.14494,2.33042,1,11
270220788005601280,2.98399,0.157664,53.8308,-0.0445853,0.15393,0.967845,-1,7
279223451774877696,0.0014844,0.0018037,10.1564,-0.0851925,-0.15935,-1.50472,-1,13
279223520494354432,0.0014844,0.0018037,10.1564,-1.01485,-0.461653,-1.53453,-1,5
279223657933307904,0.0014844,0.0018037,10.1564,-0.236233,0.420333,-4.93663,1,0
279223726652784640,0.0014844,0.0018037,10.1564,1.06554,-0.36922,-17.7891,-1,14
279223795372261376,0.0014844,0.0018037,10.1564,0.237974,0.624239,-4.57164,1,12
279223864091738112,0.0014844,0.0018037,10.1564,0.137187,0.8601,-8.9477,-1,12
279224001530691584,0.0014844,0.0018037,10.1564,0.172577,0.437568,-9.03825,-1,16
279224070250168320,0.0014844,0.0018037,10.1564,-0.289105,-0.171869,0.689103,1,12
279224138969645056,0.0014844,0.0018037,10.1564,-0.529305,-0.11606,2.78879,-1,12
279224620005982208,0.0014844,0.0018037,10.1564,-0.591627,0.346058,3.59994,-1,3
279224688725458944,0.0014844,0.0018037,10.1564,-0.601084,-0.0670127,3.97607,1,8
279224757444935680,0.0014844,0.0018037,10.1564,0.125537,0.240496,1.55504,-1,13
279224826164412416,0.0014844,0.0018037,10.1564,-0.0770085,-0.0864697,0.607072,-1,0
279224894883889152,0.0014844,0.0018037,10.1564,0.70357,0.59359,5.04432,1,15
279225101042319360,0.0014844,0.0018037,10.1564,-0.671342,0.607885,5.19823,-1,12
279225238481272832,0.0014844,0.0018037,10.1564,-0.494445,-0.0700399,4.56741,1,10
279225375920226304,0.0014844,0.0018037,10.1564,0.266379,-0.158701,3.89665,-1,10
279225444639703040,0.0014844,0.0018037,10.1564,0.229599,1.60584,0.489138,1,11
279225513359179776,0.0014844,0.0018037,10.1564,-0.356545,0.544827,-1.08222,1,10
279225582078656512,0.0014844,0.0018037,10.1564,-0.332434,-1.556,-0.772819,1,11
279225650798133248,0.0014844,0.0018037,10.1564,0.00473803,-0.383068,1.00427,1,15
279225719517609984,0.0014844,0.0018037,10.1564,-0.452979,-0.918787,20.4528,1,13
279225856956563456,0.0014844,0.0018037,10.1564,0.0223998,0.687714,5.08445,-1,12
279225994395516928,0.0014844,0.0018037,10.1564,-0.0201366,0.301934,1.19048,1,14
279226063114993664,0.0014844,0.0018037,10.1564,-0.125101,-1.26472,10.9981,1,13
279226131834470400,0.0014844,0.0018037,10.1564,0.307563,-0.214507,1.62213,1,12
279226200553947136,0.0014844,0.0018037,10.1564,0.0262651,-0.419313,-1.44231,-1,10
279226544151330816,0.0014844,0.0018037,10.1564,-0.0211331,0.221276,-1.34688,-1,16
279226612870807552,0.0014844,0.0018037,10.1564,1.51281,-1.11572,-17.1523,-1,12
279226681590284288,0.0014844,0.0018037,10.1564,0.944891,-1.7348,-6.75894,1,11
279226750309761024,0.0014844,0.0018037,10.1564,0.0368297,-0.985914,-8.56871,1,19
279226887748714496,0.0014844,0.0018037,10.1564,0.135458,-0.760311,-10.2233,1,12
279227162626621440,0.0014844,0.0018037,10.1564,0.238561,-0.0344943,-3.58597,1,9
279227300065574912,0.0014844,0.0018037,10.1564,-0.381812,0.190022,-0.849882,1,12
279227368785051648,0.0014844,0.0018037,10.1564,0.063562,0.182306,-0.298693,-1,8
279227437504528384,0.0014844,0.0018037,10.1564,-0.156557,-0.223109,-1.12151,1,12
279227506224005120,0.0014844,0.0018037,10.1564,0.419908,-0.231524,-12.435,-1,11
279227712382435328,0.0014844,0.0018037,10.1564,0.202807,0.245443,6.0715,-1,16
279227781101912064,0.0014844,0.0018037,10.1564,0.079995,-0.479209,0.980176,-1,13
279227849821388800,0.0014844,0.0018037,10.1564,0.230318,0.332488,-0.0408382,1,10
279227918540865536,0.0014844,0.0018037,10.1564,-0.0224632,-0.264422,-0.170323,-1,12
279228399577202688,0.0014844,0.0018037,10.1564,-0.701751,-0.139128,-5.68207,1,13
279228468296679424,0.0014844,0.0018037,10.1564,0.572703,0.310113,-2.53326,-1,6
279229018052493312,0.0014844,0.0018037,10.1564,-1.12466,0.248498,-5.49433,1,2
279229086771970048,0.0014844,0.0018037,10.1564,-0.987185,0.844759,-3.43857,1,14
279229155491446784,0.0014844,0.0018037,10.1564,-0.00547822,-0.345561,-0.222341,1,16
279229224210923520,0.0014844,0.0018037,10.1564,-0.788,-0.294814,-0.943962,-1,12
279229430369353728,0.0014844,0.0018037,10.1564,0.0317993,-0.383948,6.70787,-1,16
279229499088830464,0.0014844,0.0018037,10.1564,-0.286232,0.0189936,5.69301,1,14
279229567808307200,0.0014844,0.0018037,10.1564,-0.468569,0.523742,-12.3364,-1,5
279229636527783936,0.0014844,0.0018037,10.1564,-0.0314011,0.11943,-1.82439,1,0
279229705247260672,0.0014844,0.0018037,10.1564,-0.0717617,-0.133602,1.04877,1,2
279229980125167616,0.0014844,0.0018037,10.1564,-0.0313701,0.0955765,1.8115,1,0
279230117564121088,0.0014844,0.0018037,10.1564,-0.777584,0.676512,10.808,-1,7
279230186283597824,0.0014844,0.0018037,10.1564,-0.239518,0.0615383,5.34913,1,13
279230255003074560,0.0014844,0.0018037,10.1564,-0.124372,0.685741,4.39527,-1,15
279230323722551296,0.0014844,0.0018037,10.1564,0.0526975,0.715156,4.97417,1,2
279230392442028032,0.0014844,0.0018037,10.1564,-0.0215662,0.773498,1.99395,-1,12
279230461161504768,0.0014844,0.0018037,10.1564,0.150496,1.317,9.88029,1,13
279230529880981504,0.0014844,0.0018037,10.1564,-0.284257,-0.48976,6.55321,1,12
279230598600458240,0.0014844,0.0018037,10.1564,0.183736,-0.28222,3.8559,1,0
279230667319934976,0.0014844,0.0018037,10.1564,-0.381833,0.0527633,6.22426,-1,12
279230804758888448,0.0014844,0.0018037,10.1564,-0.572425,-0.14139,10.5375,-1,14
279230873478365184,0.0014844,0.0018037,10.1564,-1.34466,-0.68312,19.0469,1,11
279230942197841920,0.0014844,0.0018037,10.1564,0.268853,-0.100099,3.88847,1,14
279231010917318656,0.0014844,0.0018037,10.1564,0.262838,0.810758,11.0938,-1,6
